,wave,gender,age,age_o,d_age,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,guess_prob_liked,met,match
7595,21,female,30.0,24.0,6,latino/hispanic american,european/caucasian-american,0,1.0,1.0,acting,20.0,15.0,20.0,20.0,15.0,10.0,6.0,7.0,5.0,7.0,5.0,2.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,5.0,4.0,3.0,6.0,5.0,4.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.13,3.0,,,9.0,0.0,0
7596,21,female,30.0,23.0,7,latino/hispanic american,asian/pacific islander/asian-american,0,1.0,1.0,acting,40.0,30.0,0.0,20.0,0.0,10.0,6.0,7.0,6.0,8.0,5.0,4.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,4.0,9.0,8.0,6.0,7.0,2.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,-0.32,3.0,,,7.0,0.0,0
7597,21,female,30.0,23.0,7,latino/hispanic american,asian/pacific islander/asian-american,0,1.0,1.0,acting,25.0,15.0,20.0,20.0,10.0,10.0,,,,,,,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,,,,,,,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.27,3.0,,,,,0
7598,21,female,30.0,24.0,6,latino/hispanic american,asian/pacific islander/asian-american,0,1.0,1.0,acting,20.0,16.0,16.0,17.0,16.0,15.0,5.0,7.0,8.0,6.0,7.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,5.0,4.0,3.0,2.0,1.0,6.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,-0.48,3.0,,,5.0,0.0,0
7599,21,female,30.0,23.0,7,latino/hispanic american,asian/pacific islander/asian-american,0,1.0,1.0,acting,15.0,25.0,20.0,10.0,10.0,20.0,,,,,,,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,,,,,,,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,-0.27,3.0,,,,,0
7600,21,female,30.0,24.0,6,latino/hispanic american,european/caucasian-american,0,1.0,1.0,acting,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,7.0,6.0,7.0,2.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,-0.13,3.0,,,6.0,0.0,0
7601,21,female,30.0,30.0,0,latino/hispanic american,european/caucasian-american,0,1.0,1.0,acting,35.0,10.0,20.0,25.0,5.0,5.0,6.0,8.0,8.0,6.0,6.0,5.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,5.0,5.0,7.0,7.0,5.0,4.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.05,3.0,,,8.0,0.0,0
7602,21,female,30.0,30.0,0,latino/hispanic american,european/caucasian-american,0,1.0,1.0,acting,25.0,20.0,20.0,20.0,0.0,15.0,6.0,6.0,7.0,8.0,6.0,6.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,6.0,5.0,8.0,5.0,5.0,7.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.49,3.0,,,7.0,0.0,0
7603,21,female,30.0,30.0,0,latino/hispanic american,european/caucasian-american,0,1.0,1.0,acting,40.0,10.0,20.0,10.0,0.0,20.0,5.0,6.0,5.0,2.0,2.0,1.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,7.0,4.0,6.0,5.0,6.0,3.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,-0.01,3.0,,,5.0,0.0,0
7604,21,female,30.0,28.0,2,latino/hispanic american,european/caucasian-american,0,1.0,1.0,acting,20.0,20.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,,,,,,,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.05,3.0,,,,,0
7605,21,female,30.0,30.0,0,latino/hispanic american,european/caucasian-american,0,1.0,1.0,acting,30.0,3.0,30.0,30.0,3.0,4.0,8.0,7.0,6.0,5.0,6.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,6.0,4.0,5.0,4.0,5.0,3.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.64,3.0,,,5.0,0.0,0
7606,21,female,30.0,27.0,3,latino/hispanic american,black/african american,0,1.0,1.0,acting,40.0,20.0,20.0,20.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,5.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,3.0,4.0,4.0,2.0,5.0,1.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.43,3.0,,,4.0,0.0,0
7607,21,female,30.0,25.0,5,latino/hispanic american,european/caucasian-american,0,1.0,1.0,acting,70.0,0.0,15.0,15.0,0.0,0.0,6.0,9.0,9.0,9.0,8.0,8.0,15.0,20.0,20.0,20.0,5.0,10.0,8.0,9.0,7.0,9.0,7.0,6.0,5.0,4.0,3.0,6.0,5.0,2.0,1.0,9.0,9.0,6.0,8.0,4.0,1.0,2.0,9.0,3.0,10.0,8.0,4.0,4.0,3.0,9.0,0.43,3.0,,,6.0,0.0,0
7608,21,female,23.0,25.0,2,european/caucasian-american,asian/pacific islander/asian-american,0,2.0,1.0,theater,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,5.0,10.0,1.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,5.0,6.0,7.0,4.0,8.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.36,2.0,,2.0,6.0,0.0,0
7609,21,female,23.0,26.0,3,european/caucasian-american,asian/pacific islander/asian-american,0,2.0,1.0,theater,25.0,20.0,20.0,20.0,5.0,10.0,8.0,8.0,7.0,7.0,7.0,5.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,4.0,6.0,6.0,5.0,6.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.0,2.0,,2.0,4.0,0.0,0
7610,21,female,23.0,26.0,3,european/caucasian-american,european/caucasian-american,1,2.0,1.0,theater,25.0,25.0,25.0,13.0,12.0,0.0,8.0,8.0,7.0,7.0,,4.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.06,2.0,,2.0,4.0,0.0,0
7611,21,female,23.0,24.0,1,european/caucasian-american,other,0,2.0,1.0,theater,30.0,30.0,30.0,5.0,2.0,3.0,8.0,9.0,8.0,9.0,9.0,8.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,5.0,5.0,6.0,4.0,6.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.23,2.0,,2.0,5.0,0.0,0
7612,21,female,23.0,23.0,0,european/caucasian-american,european/caucasian-american,1,2.0,1.0,theater,23.0,14.0,19.0,16.0,10.0,18.0,8.0,7.0,8.0,7.0,6.0,7.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,,5.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.61,2.0,,2.0,7.0,0.0,1
7613,21,female,23.0,29.0,6,european/caucasian-american,european/caucasian-american,1,2.0,1.0,theater,30.0,20.0,20.0,20.0,10.0,0.0,8.0,7.0,7.0,7.0,6.0,4.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.61,2.0,,2.0,6.0,0.0,0
7614,21,female,23.0,22.0,1,european/caucasian-american,asian/pacific islander/asian-american,0,2.0,1.0,theater,20.0,5.0,25.0,25.0,5.0,20.0,8.0,8.0,8.0,8.0,5.0,7.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,6.0,9.0,6.0,5.0,,7.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.62,2.0,,2.0,7.0,0.0,0
7615,21,female,23.0,32.0,9,european/caucasian-american,european/caucasian-american,1,2.0,1.0,theater,50.0,0.0,10.0,30.0,0.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,2.0,2.0,5.0,6.0,,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.13,2.0,,2.0,6.0,0.0,0
7616,21,female,23.0,22.0,1,european/caucasian-american,european/caucasian-american,1,2.0,1.0,theater,30.0,10.0,20.0,15.0,15.0,10.0,7.0,8.0,5.0,7.0,8.0,3.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,6.0,5.0,7.0,4.0,,0.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.02,2.0,,2.0,6.0,0.0,0
7617,21,female,23.0,24.0,1,european/caucasian-american,european/caucasian-american,1,2.0,1.0,theater,20.0,15.0,20.0,20.0,15.0,10.0,7.0,6.0,6.0,7.0,7.0,4.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,3.0,10.0,9.0,7.0,,5.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.21,2.0,,2.0,5.0,0.0,0
7618,21,female,23.0,23.0,0,european/caucasian-american,asian/pacific islander/asian-american,0,2.0,1.0,theater,40.0,30.0,0.0,20.0,0.0,10.0,6.0,7.0,6.0,8.0,6.0,4.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,3.0,6.0,5.0,5.0,5.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.04,2.0,,2.0,6.0,0.0,0
7619,21,female,23.0,23.0,0,european/caucasian-american,asian/pacific islander/asian-american,0,2.0,1.0,theater,25.0,15.0,20.0,20.0,10.0,10.0,7.0,10.0,6.0,7.0,6.0,0.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,9.0,9.0,7.0,10.0,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.54,2.0,,2.0,5.0,0.0,0
7620,21,female,23.0,24.0,1,european/caucasian-american,asian/pacific islander/asian-american,0,2.0,1.0,theater,20.0,16.0,16.0,17.0,16.0,15.0,6.0,8.0,8.0,8.0,8.0,5.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,6.0,5.0,7.0,6.0,,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.12,2.0,,2.0,6.0,0.0,0
7621,21,female,23.0,23.0,0,european/caucasian-american,asian/pacific islander/asian-american,0,2.0,1.0,theater,15.0,25.0,20.0,10.0,10.0,20.0,7.0,7.0,6.0,6.0,6.0,5.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,5.0,8.0,8.0,7.0,4.0,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.35,2.0,,2.0,6.0,0.0,0
7622,21,female,23.0,24.0,1,european/caucasian-american,european/caucasian-american,1,2.0,1.0,theater,20.0,20.0,20.0,20.0,10.0,10.0,8.0,6.0,6.0,9.0,8.0,4.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,7.0,4.0,6.0,5.0,1.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.12,2.0,,2.0,5.0,0.0,0
7623,21,female,23.0,30.0,7,european/caucasian-american,european/caucasian-american,1,2.0,1.0,theater,35.0,10.0,20.0,25.0,5.0,5.0,7.0,7.0,6.0,8.0,6.0,7.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.06,2.0,,2.0,5.0,0.0,1
7624,21,female,23.0,30.0,7,european/caucasian-american,european/caucasian-american,1,2.0,1.0,theater,25.0,20.0,20.0,20.0,0.0,15.0,6.0,7.0,7.0,10.0,6.0,6.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,8.0,9.0,9.0,7.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.24,2.0,,2.0,7.0,0.0,1
7625,21,female,23.0,30.0,7,european/caucasian-american,european/caucasian-american,1,2.0,1.0,theater,40.0,10.0,20.0,10.0,0.0,20.0,8.0,7.0,7.0,8.0,2.0,5.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,9.0,7.0,8.0,6.0,7.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,-0.1,2.0,,2.0,6.0,0.0,1
7626,21,female,23.0,28.0,5,european/caucasian-american,european/caucasian-american,1,2.0,1.0,theater,20.0,20.0,20.0,20.0,0.0,20.0,7.0,7.0,8.0,8.0,7.0,6.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.48,2.0,,2.0,5.0,0.0,1
7627,21,female,23.0,30.0,7,european/caucasian-american,european/caucasian-american,1,2.0,1.0,theater,30.0,3.0,30.0,30.0,3.0,4.0,7.0,6.0,5.0,6.0,5.0,4.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,5.0,8.0,8.0,9.0,8.0,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.65,2.0,,2.0,7.0,0.0,1
7628,21,female,23.0,27.0,4,european/caucasian-american,black/african american,0,2.0,1.0,theater,40.0,20.0,20.0,20.0,0.0,0.0,8.0,5.0,5.0,7.0,7.0,5.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,7.0,6.0,6.0,5.0,5.0,,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.53,2.0,,2.0,6.0,0.0,0
7629,21,female,23.0,25.0,2,european/caucasian-american,european/caucasian-american,1,2.0,1.0,theater,70.0,0.0,15.0,15.0,0.0,0.0,5.0,8.0,8.0,7.0,7.0,8.0,20.0,25.0,25.0,30.0,5.0,5.0,6.0,9.0,8.0,8.0,7.0,8.0,7.0,6.0,7.0,7.0,2.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,0.47,2.0,,2.0,4.0,0.0,0
7630,21,female,26.0,25.0,1,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,9.0,education policy,15.0,30.0,20.0,20.0,10.0,5.0,5.0,8.0,8.0,3.0,8.0,1.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,1.0,8.0,8.0,2.0,8.0,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.51,6.0,,0.5,8.0,0.0,0
7631,21,female,26.0,26.0,0,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,9.0,education policy,25.0,20.0,20.0,20.0,5.0,10.0,7.0,8.0,7.0,7.0,8.0,9.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,2.0,8.0,8.0,2.0,8.0,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.03,6.0,,0.5,8.0,0.0,0
7632,21,female,26.0,26.0,0,european/caucasian-american,european/caucasian-american,1,8.0,9.0,education policy,25.0,25.0,25.0,13.0,12.0,0.0,8.0,7.0,8.0,8.0,,,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,4.0,5.0,5.0,2.0,1.0,4.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.59,6.0,,0.5,8.0,0.0,0
7633,21,female,26.0,24.0,2,european/caucasian-american,other,0,8.0,9.0,education policy,30.0,30.0,30.0,5.0,2.0,3.0,7.0,8.0,7.0,6.0,6.0,6.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,6.0,7.0,7.0,6.0,7.0,2.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.13,6.0,,0.5,8.0,0.0,0
7634,21,female,26.0,23.0,3,european/caucasian-american,european/caucasian-american,1,8.0,9.0,education policy,23.0,14.0,19.0,16.0,10.0,18.0,7.0,8.0,7.0,6.0,7.0,6.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,4.0,4.0,8.0,4.0,8.0,4.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,-0.04,6.0,,0.5,8.0,0.0,0
7635,21,female,26.0,29.0,3,european/caucasian-american,european/caucasian-american,1,8.0,9.0,education policy,30.0,20.0,20.0,20.0,10.0,0.0,8.0,7.0,9.0,6.0,4.0,3.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,8.0,6.0,6.0,,,,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.33,6.0,,0.5,8.0,0.0,0
7636,21,female,26.0,22.0,4,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,9.0,education policy,20.0,5.0,25.0,25.0,5.0,20.0,7.0,9.0,8.0,8.0,6.0,6.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,6.0,6.0,6.0,,,,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.25,6.0,,0.5,8.0,0.0,0
7637,21,female,26.0,32.0,6,european/caucasian-american,european/caucasian-american,1,8.0,9.0,education policy,50.0,0.0,10.0,30.0,0.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,5.0,7.0,6.0,,,,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.21,6.0,,0.5,8.0,0.0,0
7638,21,female,26.0,22.0,4,european/caucasian-american,european/caucasian-american,1,8.0,9.0,education policy,30.0,10.0,20.0,15.0,15.0,10.0,8.0,7.0,7.0,4.0,7.0,4.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,5.0,6.0,6.0,5.0,6.0,5.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.25,6.0,,0.5,8.0,0.0,0
7639,21,female,26.0,24.0,2,european/caucasian-american,european/caucasian-american,1,8.0,9.0,education policy,20.0,15.0,20.0,20.0,15.0,10.0,6.0,7.0,6.0,6.0,5.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,,,,,,,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.18,6.0,,0.5,8.0,0.0,0
7640,21,female,26.0,23.0,3,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,9.0,education policy,40.0,30.0,0.0,20.0,0.0,10.0,8.0,8.0,10.0,7.0,6.0,5.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,4.0,4.0,2.0,1.0,5.0,5.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,-0.1,6.0,,0.5,8.0,0.0,0
7641,21,female,26.0,23.0,3,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,9.0,education policy,25.0,15.0,20.0,20.0,10.0,10.0,4.0,7.0,6.0,6.0,5.0,7.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,5.0,4.0,3.0,2.0,1.0,,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,-0.25,6.0,,0.5,8.0,0.0,0
7642,21,female,26.0,24.0,2,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,9.0,education policy,20.0,16.0,16.0,17.0,16.0,15.0,,,,,,,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,,,,,,,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,-0.39,6.0,,0.5,8.0,0.0,0
7643,21,female,26.0,23.0,3,european/caucasian-american,asian/pacific islander/asian-american,0,8.0,9.0,education policy,15.0,25.0,20.0,10.0,10.0,20.0,6.0,8.0,7.0,7.0,7.0,6.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,4.0,4.0,7.0,6.0,5.0,1.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,-0.73,6.0,,0.5,8.0,0.0,0
7644,21,female,26.0,24.0,2,european/caucasian-american,european/caucasian-american,1,8.0,9.0,education policy,20.0,20.0,20.0,20.0,10.0,10.0,8.0,10.0,9.0,6.0,9.0,5.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,6.0,7.0,7.0,6.0,7.0,5.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.4,6.0,,0.5,8.0,0.0,0
7645,21,female,26.0,30.0,4,european/caucasian-american,european/caucasian-american,1,8.0,9.0,education policy,35.0,10.0,20.0,25.0,5.0,5.0,5.0,6.0,5.0,7.0,6.0,6.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,6.0,5.0,8.0,5.0,8.0,6.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.18,6.0,,0.5,8.0,0.0,0
7646,21,female,26.0,30.0,4,european/caucasian-american,european/caucasian-american,1,8.0,9.0,education policy,25.0,20.0,20.0,20.0,0.0,15.0,3.0,6.0,6.0,5.0,6.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,7.0,5.0,7.0,7.0,7.0,5.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.6,6.0,,0.5,8.0,0.0,0
7647,21,female,26.0,30.0,4,european/caucasian-american,european/caucasian-american,1,8.0,9.0,education policy,40.0,10.0,20.0,10.0,0.0,20.0,3.0,5.0,4.0,2.0,3.0,1.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,6.0,7.0,8.0,5.0,7.0,6.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,0.27,6.0,,0.5,8.0,0.0,0
7648,21,female,26.0,28.0,2,european/caucasian-american,european/caucasian-american,1,8.0,9.0,education policy,20.0,20.0,20.0,20.0,0.0,20.0,5.0,7.0,8.0,6.0,7.0,5.0,40.0,5.0,30.0,15.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,6.0,8.0,7.0,6.0,7.0,5.0,9.0,5.0,9.0,5.0,8.0,7.0,7.0,2.0,3.0,9.0,4.0,7.0,8.0,7.0,8.0,2.0,2.0,-0.07,6.0,,0.5,8.0,0.0,0
